,Code postal,Commune,Type local,loyer,Population totale,SNHMO18,SNHMFO18
203591,49310,CERNUSSON,Maison,6.286247084,350.0,10.87813941,9.84377279
203618,49260,ANTOIGNE,Maison,6.052821731,468.0,10.87813941,9.84377279
203648,49390,LA BREILLE-LES-PINS,Maison,6.564353624,613.0,10.87813941,9.84377279
203661,49360,LA PLAINE,Maison,6.032293131,1034.0,10.87813941,9.84377279
203738,49700,DENEZE-SOUS-DOUE,Maison,6.545123656,482.0,10.87813941,9.84377279
203743,49260,EPIEDS,Maison,6.636609098,754.0,10.87813941,9.84377279
203746,49260,SAINT-JUST-SUR-DIVE,Maison,6.636609098,388.0,10.87813941,9.84377279
203762,49700,CIZAY-LA-MADELEINE,Maison,6.545123656,486.0,10.87813941,9.84377279
203795,49700,LES ULMES,Maison,6.545123656,593.0,10.87813941,9.84377279
203816,49400,BELLEVIGNE-LES-CHATEAUX,Maison,6.636609098,3578.0,10.87813941,9.84377279
203896,49350,GENNES-VAL-DE-LOIRE,Appartement,7.813066478,8831.0,10.87813941,9.84377279
203933,49700,BROSSAY,Maison,6.545123656,361.0,10.87813941,9.84377279
204083,49260,ARTANNES-SUR-THOUET,Maison,6.545123656,445.0,10.87813941,9.84377279
204102,49540,AUBIGNE SUR LAYON,Maison,6.286247084,379.0,10.87813941,9.84377279
204116,49680,VIVY,Appartement,7.584970157,2594.0,10.87813941,9.84377279
204174,49310,LYS-HAUT-LAYON,Appartement,6.982840133,8008.0,10.87813941,9.84377279
204248,49260,COURCHAMPS,Maison,6.545123656,524.0,10.87813941,9.84377279
204271,49160,BLOU,Maison,6.564353624,1027.0,10.87813941,9.84377279
204272,49150,BAUGE EN ANJOU,Maison,6.761283904,12060.0,10.87813941,9.84377279
204274,49140,MAZE-MILON,Maison,7.562511149,5918.0,10.87813941,9.84377279
204275,49140,SEICHES-SUR-LE-LOIR,Maison,7.789641458,3007.0,10.87813941,9.84377279
204277,49250,BEAUFORT-EN-ANJOU,Maison,7.291097989,7365.0,10.87813941,9.84377279
204278,49160,LONGUE-JUMELLES,Maison,6.410512617,6929.0,10.87813941,9.84377279
204280,49140,CORZE,Maison,7.800085874,1897.0,10.87813941,9.84377279
204283,49250,LES BOIS D'ANJOU,Maison,7.374649165,2687.0,10.87813941,9.84377279
204286,49140,LOIRE-AUTHION,Maison,7.374649165,16394.0,10.87813941,9.84377279
204288,49330,ETRICHE,Maison,7.100129385,1569.0,10.87813941,9.84377279
204289,49390,VERNANTES,Maison,6.564353624,2030.0,10.87813941,9.84377279
204293,49390,VERNOIL-LE-FOURRIER,Maison,6.564353624,1285.0,10.87813941,9.84377279
204294,49630,LOIRE-AUTHION,Maison,7.374649165,16394.0,10.87813941,9.84377279
204297,49390,MOULIHERNE,Maison,6.564353624,858.0,10.87813941,9.84377279
204298,49430,DURTAL,Maison,6.47970571,3447.0,10.87813941,9.84377279
204307,49640,MORANNES SUR SARTHE-DAUMERAY,Maison,6.102697768,3734.0,10.87813941,9.84377279
204313,49630,MAZE-MILON,Maison,7.562511149,5918.0,10.87813941,9.84377279
204317,49140,JARZE VILLAGES,Maison,7.100129385,2774.0,10.87813941,9.84377279
204322,49430,HUILLE-LEZIGNE,Maison,7.100129385,1339.0,10.87813941,9.84377279
204325,49140,CORNILLE-LES-CAVES,Maison,7.374649165,484.0,10.87813941,9.84377279
204335,49250,LA MENITRE,Maison,7.005867395,2091.0,10.87813941,9.84377279
204344,49160,SAINT-PHILBERT-DU-PEUPLE,Maison,6.564353624,1348.0,10.87813941,9.84377279
204347,49430,LES RAIRIES,Maison,6.446543526,1035.0,10.87813941,9.84377279
204351,49390,NOYANT-VILLAGES,Maison,5.674455108,5760.0,10.87813941,9.84377279
204372,49630,MAZE-MILON,Appartement,8.983061772,5918.0,10.87813941,9.84377279
204387,49140,LA CHAPELLE-SAINT-LAUD,Maison,6.446543526,772.0,10.87813941,9.84377279
204389,49430,BARACE,Maison,7.100129385,594.0,10.87813941,9.84377279
204392,49140,JARZE VILLAGES,Appartement,7.861334308,2774.0,10.87813941,9.84377279
204395,49140,SERMAISE,Maison,7.100129385,332.0,10.87813941,9.84377279
204397,49490,NOYANT-VILLAGES,Maison,5.674455108,5760.0,10.87813941,9.84377279
204448,49640,MORANNES SUR SARTHE-DAUMERAY,Appartement,7.297703487,3734.0,10.87813941,9.84377279
204458,49140,SEICHES-SUR-LE-LOIR,Appartement,8.465282728,3007.0,10.87813941,9.84377279
204489,49150,LA LANDE-CHASLES,Maison,7.374649165,123.0,10.87813941,9.84377279
204500,49390,COURLEON,Maison,6.762174452,150.0,10.87813941,9.84377279
204510,49430,MONTIGNE-LES-RAIRIES,Maison,6.446543526,435.0,10.87813941,9.84377279
204525,49630,LOIRE-AUTHION,Appartement,8.983061772,16394.0,10.87813941,9.84377279
204593,49160,LONGUE-JUMELLES,Appartement,7.228953696,6929.0,10.87813941,9.84377279
204631,49140,MARCE,Maison,7.100129385,855.0,10.87813941,9.84377279
204661,49390,VERNANTES,Appartement,6.69568291,2030.0,10.87813941,9.84377279
204763,49250,BEAUFORT-EN-ANJOU,Appartement,8.463935587,7365.0,10.87813941,9.84377279
204771,49220,ERDRE-EN-ANJOU,Maison,6.254075638,5827.0,10.87813941,9.84377279
204772,49440,CHALLAIN-LA-POTHERIE,Maison,6.007322235,819.0,10.87813941,9.84377279
204773,49520,OMBREE D'ANJOU,Maison,5.909460855,9213.0,10.87813941,9.84377279
204774,49520,BOUILLE-MENARD,Maison,5.184473978,772.0,10.87813941,9.84377279
204775,49220,GREZ-NEUVILLE,Maison,7.235253968,1473.0,10.87813941,9.84377279
204776,49220,LE LION D'ANGERS,Maison,7.043433671,5049.0,10.87813941,9.84377279
204777,49500,SEGRE-EN-ANJOU BLEU,Maison,6.33245789,18306.0,10.87813941,9.84377279
204778,49440,LOIRE,Maison,6.007322235,891.0,10.87813941,9.84377279
204782,49330,LES HAUTS-D ANJOU,Maison,7.108611338,8947.0,10.87813941,9.84377279
204786,49220,CHENILLE-CHAMPTEUSSE,Maison,6.082447939,354.0,10.87813941,9.84377279
204789,49330,JUVARDEIL,Maison,7.100129385,824.0,10.87813941,9.84377279
204790,49440,CANDE,Maison,5.7811783,2892.0,10.87813941,9.84377279
204791,49420,OMBREE D'ANJOU,Maison,5.909460855,9213.0,10.87813941,9.84377279
204796,49520,SEGRE-EN-ANJOU BLEU,Maison,6.33245789,18306.0,10.87813941,9.84377279
204807,49220,LE LION D'ANGERS,Appartement,8.151257973,5049.0,10.87813941,9.84377279
204810,49220,MONTREUIL-SUR-MAINE,Maison,7.235253968,785.0,10.87813941,9.84377279
204818,49220,LONGUENEE-EN-ANJOU,Maison,7.235253968,6483.0,10.87813941,9.84377279
204829,49500,CHAZE-SUR-ARGOS,Maison,6.254075638,1080.0,10.87813941,9.84377279
204839,49220,CHAMBELLAY,Maison,6.082447939,412.0,10.87813941,9.84377279
204854,49500,SEGRE-EN-ANJOU BLEU,Appartement,7.574659038,18306.0,10.87813941,9.84377279
204862,49330,MIRE,Maison,6.012659904,985.0,10.87813941,9.84377279
204910,49370,ERDRE-EN-ANJOU,Maison,6.254075638,5827.0,10.87813941,9.84377279
204935,49420,ARMAILLE,Maison,6.039611273,322.0,10.87813941,9.84377279
204939,49440,ANGRIE,Maison,6.007322235,965.0,10.87813941,9.84377279
204999,49440,CANDE,Appartement,6.899485506,2892.0,10.87813941,9.84377279
205022,49220,LA JAILLE YVON,Maison,6.082447939,332.0,10.87813941,9.84377279
205065,49330,LES HAUTS-D ANJOU,Appartement,7.390591456,8947.0,10.87813941,9.84377279
205103,49370,ERDRE-EN-ANJOU,Appartement,7.784538913,5827.0,10.87813941,9.84377279
205131,49420,CARBAY,Maison,5.614325312,270.0,10.87813941,9.84377279
205248,50180,SAINT-GILLES,Maison,5.912559875,961.0,11.29074374,10.07033003
205249,50180,AGNEAUX,Appartement,8.738961213,4507.0,11.29074374,10.07033003
205250,50000,SAINT-LO,Appartement,8.475305207,19938.0,11.29074374,10.07033003
205252,50000,SAINT-LO,Maison,7.02763123,19938.0,11.29074374,10.07033003
205253,50810,LA BARRE-DE-SEMILLY,Maison,7.458824946,1060.0,11.29074374,10.07033003
205254,50420,SAINT-LOUET-SUR-VIRE,Maison,5.679535904,207.0,11.29074374,10.07033003
205255,50420,TESSY BOCAGE,Maison,5.679535904,2362.0,11.29074374,10.07033003
205256,50160,SAINT-AMAND-VILLAGES,Maison,7.458824946,2559.0,11.29074374,10.07033003
205257,50500,CARENTAN LES MARAIS,Appartement,7.894351231,10266.0,11.29074374,10.07033003
205258,50180,AGNEAUX,Maison,6.735992157,4507.0,11.29074374,10.07033003
205259,50810,BERIGNY,Maison,6.735992157,435.0,11.29074374,10.07033003
205262,50890,CONDE-SUR-VIRE,Maison,7.458824946,4193.0,11.29074374,10.07033003
205264,50160,TORIGNY-LES-VILLES,Maison,5.679535904,4434.0,11.29074374,10.07033003
205268,50620,LE DEZERT,Maison,6.735992157,602.0,11.29074374,10.07033003
205272,50570,MARIGNY-LE-LOZON,Maison,6.345630058,2714.0,11.29074374,10.07033003
205274,50750,QUIBOU,Maison,5.912559875,913.0,11.29074374,10.07033003
205278,50800,LA COLOMBE,Maison,5.63549411,642.0,11.29074374,10.07033003
205279,50880,PONT-HEBERT,Maison,6.735992157,2142.0,11.29074374,10.07033003
205280,50570,CARANTILLY,Maison,5.912559875,647.0,11.29074374,10.07033003
205284,50500,CARENTAN LES MARAIS,Maison,6.218835097,10266.0,11.29074374,10.07033003
205292,50750,DANGY,Maison,5.912559875,692.0,11.29074374,10.07033003
205295,50180,THEREVAL,Maison,5.912559875,1837.0,11.29074374,10.07033003
205297,50680,SAINT-CLAIR-SUR-L'ELLE,Maison,6.735992157,976.0,11.29074374,10.07033003
205298,50420,BEAUCOUDRAY,Maison,5.63549411,135.0,11.29074374,10.07033003
205312,50410,PERCY-EN-NORMANDIE,Maison,5.422772799,2693.0,11.29074374,10.07033003
205315,50000,SAINT-GEORGES-MONTCOCQ,Maison,6.735992157,968.0,11.29074374,10.07033003
205317,50680,MOON-SUR-ELLE,Maison,6.735992157,844.0,11.29074374,10.07033003
205326,50880,LA MEAUFFE,Maison,6.735992157,1056.0,11.29074374,10.07033003
205327,50750,CANISY,Maison,5.912559875,1842.0,11.29074374,10.07033003
205328,50420,DOMJEAN,Maison,5.679535904,1039.0,11.29074374,10.07033003
205342,50750,BOURGVALLEES,Maison,5.912559875,3308.0,11.29074374,10.07033003
205343,50570,MONTREUIL-SUR-LOZON,Maison,5.912559875,339.0,11.29074374,10.07033003
205358,50680,VILLIERS-FOSSARD,Maison,6.735992157,665.0,11.29074374,10.07033003
205382,50420,CONDE-SUR-VIRE,Maison,7.458824946,4193.0,11.29074374,10.07033003
205385,50620,GRAIGNES-MESNIL-ANGOT,Maison,6.735992157,897.0,11.29074374,10.07033003
205397,50810,SAINT-JEAN-D'ELLE,Maison,7.458824946,2534.0,11.29074374,10.07033003
205399,50680,CERISY-LA-FORET,Maison,6.735992157,1050.0,11.29074374,10.07033003
205401,50680,COUVAINS,Maison,6.735992157,529.0,11.29074374,10.07033003
205402,50160,BIEVILLE,Maison,6.735992157,193.0,11.29074374,10.07033003
205409,50500,TERRE-ET-MARAIS,Maison,6.450412223,1327.0,11.29074374,10.07033003
205417,50620,CARENTAN LES MARAIS,Maison,6.218835097,10266.0,11.29074374,10.07033003
205426,50680,SAINT-GEORGES-D'ELLE,Maison,6.735992157,403.0,11.29074374,10.07033003
205439,50860,MOYON VILLAGES,Maison,5.63549411,1488.0,11.29074374,10.07033003
205471,50620,SAINT-FROMOND,Maison,6.062365414,784.0,11.29074374,10.07033003
205497,50620,AMIGNY,Maison,5.912559875,155.0,11.29074374,10.07033003
205499,50160,TORIGNY-LES-VILLES,Appartement,8.738961213,4434.0,11.29074374,10.07033003
205506,50410,MAUPERTUIS,Maison,5.63549411,142.0,11.29074374,10.07033003
205514,50620,REMILLY LES MARAIS,Maison,5.912559875,1098.0,11.29074374,10.07033003
205534,50500,AUVERS,Maison,6.450412223,686.0,11.29074374,10.07033003
205536,50620,SAINT-JEAN-DE-DAYE,Maison,6.062365414,640.0,11.29074374,10.07033003
205541,50750,SAINT-MARTIN-DE-BONFOSSE,Maison,5.912559875,537.0,11.29074374,10.07033003
205545,50570,THEREVAL,Maison,5.912559875,1837.0,11.29074374,10.07033003
205565,50420,FOURNEAUX,Maison,5.679535904,138.0,11.29074374,10.07033003
205570,50570,REMILLY LES MARAIS,Maison,5.912559875,1098.0,11.29074374,10.07033003
205583,50160,LE PERRON,Maison,7.458824946,205.0,11.29074374,10.07033003
205593,50810,SAINT-GERMAIN-D'ELLE,Maison,6.735992157,225.0,11.29074374,10.07033003
205758,50750,SAINTE-SUZANNE-SUR-VIRE,Maison,7.458824946,701.0,11.29074374,10.07033003
205784,50680,SAINT-ANDRE-DE-L'EPINE,Maison,6.735992157,560.0,11.29074374,10.07033003
205791,50220,POILLEY,Maison,6.032687057,952.0,11.29074374,10.07033003
205792,50380,SAINT-PAIR-SUR-MER,Maison,7.499484172,4201.0,11.29074374,10.07033003
205793,50170,PONTORSON,Maison,6.384402857,4408.0,11.29074374,10.07033003
205794,50400,GRANVILLE,Appartement,9.60527082,13243.0,11.29074374,10.07033003
205795,50300,AVRANCHES,Maison,6.307347577,10800.0,11.29074374,10.07033003
205797,50350,DONVILLE-LES-BAINS,Maison,6.881074657,3212.0,11.29074374,10.07033003
205798,50530,SAINT-PIERRE-LANGERS,Maison,6.188611879,629.0,11.29074374,10.07033003
205799,50220,PONTAUBAULT,Maison,6.032687057,575.0,11.29074374,10.07033003
205801,50800,VILLEDIEU-LES-POELES-ROUFFIGNY,Maison,5.645502795,3940.0,11.29074374,10.07033003
205802,50300,SAINT-SENIER-SOUS-AVRANCHES,Maison,5.899429263,1521.0,11.29074374,10.07033003
205803,50240,SAINT-JAMES,Maison,5.741854815,5011.0,11.29074374,10.07033003
205806,50320,SAINT-JEAN-DES-CHAMPS,Maison,6.188611879,1467.0,11.29074374,10.07033003
205807,50170,PONTORSON,Appartement,7.835126732,4408.0,11.29074374,10.07033003
205808,50320,LA HAYE-PESNEL,Maison,5.405516199,1320.0,11.29074374,10.07033003
205809,50400,GRANVILLE,Maison,7.632822002,13243.0,11.29074374,10.07033003
205811,50740,CAROLLES,Maison,6.843168148,763.0,11.29074374,10.07033003
205813,50320,FOLLIGNY,Maison,6.188611879,1119.0,11.29074374,10.07033003
205814,50400,SAINT-PLANCHERS,Maison,6.188611879,1420.0,11.29074374,10.07033003
205818,50140,MORTAIN-BOCAGE,Maison,5.793494919,3207.0,11.29074374,10.07033003
205819,50300,AVRANCHES,Appartement,8.438264244,10800.0,11.29074374,10.07033003
205821,50530,SAINT-JEAN-LE-THOMAS,Appartement,7.918020027,386.0,11.29074374,10.07033003
205824,50170,BEAUVOIR,Maison,5.876373791,433.0,11.29074374,10.07033003
205834,50530,BACILLY,Maison,6.188611879,978.0,11.29074374,10.07033003
205837,50350,DONVILLE-LES-BAINS,Appartement,9.620420134,3212.0,11.29074374,10.07033003
205840,50610,JULLOUVILLE,Maison,6.843168148,2416.0,11.29074374,10.07033003
205847,50370,LES LOGES-SUR-BRECEY,Maison,5.793494919,135.0,11.29074374,10.07033003
205849,50800,FLEURY,Maison,5.63549411,1063.0,11.29074374,10.07033003
205856,50600,GRANDPARIGNY,Appartement,6.309567518,2751.0,11.29074374,10.07033003
205858,50600,SAINT-HILAIRE-DU-HARCOUET,Maison,6.037287154,6289.0,11.29074374,10.07033003
205863,50610,JULLOUVILLE,Appartement,8.347022836,2416.0,11.29074374,10.07033003
205865,50300,VAINS,Maison,6.188611879,809.0,11.29074374,10.07033003
205867,50530,GENETS,Maison,6.843168148,445.0,11.29074374,10.07033003
205870,50400,YQUELON,Maison,6.881074657,1155.0,11.29074374,10.07033003
205876,50530,SAINT-JEAN-LE-THOMAS,Maison,6.843168148,386.0,11.29074374,10.07033003
205878,50140,SAINT-CLEMENT-RANCOUDRAY,Maison,5.793494919,558.0,11.29074374,10.07033003
205881,50540,ISIGNY-LE-BUAT,Maison,5.793494919,3375.0,11.29074374,10.07033003
205884,50380,SAINT-PAIR-SUR-MER,Appartement,8.347022836,4201.0,11.29074374,10.07033003
205887,50150,SOURDEVAL,Maison,5.793494919,3229.0,11.29074374,10.07033003
205889,50300,MARCEY-LES-GREVES,Maison,6.188611879,1320.0,11.29074374,10.07033003
205891,50220,JUILLEY,Maison,6.032687057,666.0,11.29074374,10.07033003
205906,50300,SAINT-OVIN,Maison,6.032687057,803.0,11.29074374,10.07033003
205914,50300,SAINT-JEAN-DE-LA-HAIZE,Maison,6.188611879,537.0,11.29074374,10.07033003
205916,50800,BOURGUENOLLES,Maison,5.63549411,356.0,11.29074374,10.07033003
205917,50600,SAINT-HILAIRE-DU-HARCOUET,Appartement,6.951798745,6289.0,11.29074374,10.07033003
205918,50640,BUAIS-LES-MONTS,Maison,4.925651411,627.0,11.29074374,10.07033003
205923,50170,TANIS,Maison,5.876373791,302.0,11.29074374,10.07033003
205930,50320,LE TANU,Maison,6.188611879,410.0,11.29074374,10.07033003
205933,50320,LA LUCERNE-D'OUTREMER,Maison,6.188611879,795.0,11.29074374,10.07033003
205939,50520,JUVIGNY-LES-VALLEES,Maison,5.793494919,1736.0,11.29074374,10.07033003
205943,50320,BEAUCHAMPS,Maison,5.405516199,425.0,11.29074374,10.07033003
205946,50530,CHAMPEAUX,Maison,6.843168148,367.0,11.29074374,10.07033003
205968,50730,SAINT-HILAIRE-DU-HARCOUET,Maison,6.037287154,6289.0,11.29074374,10.07033003
205969,50300,LE VAL-SAINT-PERE,Maison,5.899429263,2079.0,11.29074374,10.07033003
205970,50600,GRANDPARIGNY,Maison,5.793494919,2751.0,11.29074374,10.07033003
205977,50530,SARTILLY-BAIE-BOCAGE,Maison,6.282571951,2870.0,11.29074374,10.07033003
205987,50850,GER,Maison,5.154617376,813.0,11.29074374,10.07033003
205994,50370,BRECEY,Maison,5.793494919,2285.0,11.29074374,10.07033003
205997,50720,SAINT-GEORGES-DE-ROUELLEY,Maison,5.154617376,557.0,11.29074374,10.07033003
206002,50220,DUCEY LES CHERIS,Maison,6.446531692,2853.0,11.29074374,10.07033003
206006,50530,SARTILLY-BAIE-BOCAGE,Appartement,7.918020027,2870.0,11.29074374,10.07033003
206019,50320,LE GRIPPON,Maison,6.188611879,388.0,11.29074374,10.07033003
206023,50370,LA CHAISE-BAUDOUIN,Maison,5.63549411,477.0,11.29074374,10.07033003
206026,50220,PRECEY,Maison,6.032687057,573.0,11.29074374,10.07033003
206046,50530,DRAGEY-RONTHON,Maison,6.843168148,835.0,11.29074374,10.07033003
206066,50320,HOCQUIGNY,Maison,5.405516199,188.0,11.29074374,10.07033003
206080,50150,CHAULIEU,Maison,5.154617376,304.0,11.29074374,10.07033003
206083,50170,AUCEY-LA-PLAINE,Maison,6.068009978,429.0,11.29074374,10.07033003
206099,50670,LINGEARD,Maison,5.154617376,85.0,11.29074374,10.07033003
206105,50300,TIREPIED-SUR-SEE,Maison,5.63549411,975.0,11.29074374,10.07033003
206117,50870,LE PARC,Maison,5.63549411,942.0,11.29074374,10.07033003
206126,50870,TIREPIED-SUR-SEE,Maison,5.63549411,975.0,11.29074374,10.07033003
206140,50240,SAINT-LAURENT-DE-TERREGATTE,Maison,6.032687057,659.0,11.29074374,10.07033003
206143,50300,LA GODEFROY,Maison,5.899429263,287.0,11.29074374,10.07033003
206147,50640,LE TEILLEUL,Maison,5.154617376,1708.0,11.29074374,10.07033003
206172,50170,HUISNES-SUR-MER,Maison,5.876373791,185.0,11.29074374,10.07033003
206173,50220,SAINT-QUENTIN-SUR-LE-HOMME,Maison,6.032687057,1351.0,11.29074374,10.07033003
206201,50300,SAINT-BRICE,Maison,5.899429263,131.0,11.29074374,10.07033003
206204,50800,LA BLOUTIERE,Maison,5.405516199,440.0,11.29074374,10.07033003
206212,50600,LES LOGES-MARCHIS,Maison,4.925651411,1158.0,11.29074374,10.07033003
206259,50740,CAROLLES,Appartement,8.347022836,763.0,11.29074374,10.07033003
206276,50720,SAINT-CYR-DU-BAILLEUL,Maison,4.925651411,393.0,11.29074374,10.07033003
206291,50800,CHAMPREPUS,Maison,5.405516199,339.0,11.29074374,10.07033003
206319,50800,LA LANDE-D'AIROU,Maison,5.63549411,530.0,11.29074374,10.07033003
206333,50240,SAINT-SENIER-DE-BEUVRON,Maison,5.876373791,358.0,11.29074374,10.07033003
206357,50320,LA MOUCHE,Maison,6.188611879,246.0,11.29074374,10.07033003
206418,50300,PONTS,Maison,5.63549411,683.0,11.29074374,10.07033003
206422,50720,BARENTON,Maison,5.154617376,1236.0,11.29074374,10.07033003
206424,50850,LE FRESNE-PORET,Maison,5.154617376,220.0,11.29074374,10.07033003
206428,50240,SAINT-AUBIN-DE-TERREGATTE,Maison,6.032687057,690.0,11.29074374,10.07033003
206438,50140,LE NEUFBOURG,Maison,5.793494919,422.0,11.29074374,10.07033003
206505,50670,SAINT-POIS,Maison,5.793494919,508.0,11.29074374,10.07033003
206514,50140,MORTAIN-BOCAGE,Appartement,6.634085467,3207.0,11.29074374,10.07033003
206521,50370,LA CHAPELLE-UREE,Maison,5.899429263,165.0,11.29074374,10.07033003
206522,50220,MARCILLY,Maison,5.793494919,332.0,11.29074374,10.07033003
206538,50320,EQUILLY,Maison,6.188611879,204.0,11.29074374,10.07033003
206549,50670,CUVES,Maison,5.793494919,290.0,11.29074374,10.07033003
206550,50800,VILLEDIEU-LES-POELES-ROUFFIGNY,Appartement,7.452706177,3940.0,11.29074374,10.07033003
206555,50300,SAINT-LOUP,Maison,5.899429263,730.0,11.29074374,10.07033003
206608,50870,CHAVOY,Maison,5.63549411,136.0,11.29074374,10.07033003
206622,50220,COURTILS,Maison,5.876373791,232.0,11.29074374,10.07033003
206671,50670,COULOUVRAY-BOISBENATRE,Maison,5.639405608,554.0,11.29074374,10.07033003
206676,50800,SAINTE-CECILE,Maison,5.63549411,818.0,11.29074374,10.07033003
206722,50380,SAINT-AUBIN-DES-PREAUX,Maison,6.188611879,457.0,11.29074374,10.07033003
206758,50150,BEAUFICEL,Maison,5.154617376,132.0,11.29074374,10.07033003
206769,50370,VERNIX,Maison,5.899429263,159.0,11.29074374,10.07033003
206794,50240,SAINT-JAMES,Appartement,6.95906111,5011.0,11.29074374,10.07033003
206833,50370,BRECEY,Appartement,7.205875161,2285.0,11.29074374,10.07033003
206837,50220,LE MESNIL-OZENNE,Maison,5.899429263,273.0,11.29074374,10.07033003
206883,50600,LAPENTY,Maison,4.925651411,377.0,11.29074374,10.07033003
206902,50600,LE MESNILLARD,Maison,5.793494919,257.0,11.29074374,10.07033003
206938,50670,SAINT-LAURENT-DE-CUVES,Maison,5.63549411,490.0,11.29074374,10.07033003
206943,50220,CROLLON,Maison,6.032687057,313.0,11.29074374,10.07033003
206949,50870,SUBLIGNY,Maison,6.188611879,406.0,11.29074374,10.07033003
206983,50330,SAINT-PIERRE-EGLISE,Maison,6.941006116,1832.0,11.29074374,10.07033003
206984,50330,VICQ-SUR-MER,Maison,6.941006116,1051.0,11.29074374,10.07033003
206985,50120,CHERBOURG-EN-COTENTIN,Maison,8.156616406,81521.0,11.29074374,10.07033003
206987,50100,CHERBOURG-EN-COTENTIN,Appartement,9.835202607,81521.0,11.29074374,10.07033003
206988,50460,CHERBOURG-EN-COTENTIN,Maison,8.156616406,81521.0,11.29074374,10.07033003
206989,50110,CHERBOURG-EN-COTENTIN,Maison,8.156616406,81521.0,11.29074374,10.07033003
206993,50470,CHERBOURG-EN-COTENTIN,Appartement,9.835202607,81521.0,11.29074374,10.07033003
206996,50470,CHERBOURG-EN-COTENTIN,Maison,8.156616406,81521.0,11.29074374,10.07033003
206999,50100,CHERBOURG-EN-COTENTIN,Maison,8.156616406,81521.0,11.29074374,10.07033003
207001,50460,LA HAGUE,Maison,6.906807078,11723.0,11.29074374,10.07033003
207002,50330,VAROUVILLE,Maison,6.941006116,267.0,11.29074374,10.07033003
207004,50340,LES PIEUX,Maison,7.942014523,3310.0,11.29074374,10.07033003
207005,50270,SURTAINVILLE,Maison,7.609621148,1194.0,11.29074374,10.07033003
207007,50130,CHERBOURG-EN-COTENTIN,Maison,8.156616406,81521.0,11.29074374,10.07033003
207010,50340,SIOUVILLE-HAGUE,Maison,7.29813582,1024.0,11.29074374,10.07033003
207017,50120,CHERBOURG-EN-COTENTIN,Appartement,9.835202607,81521.0,11.29074374,10.07033003
207019,50690,COUVILLE,Maison,7.071427778,1182.0,11.29074374,10.07033003
207027,50340,HELLEVILLE,Maison,7.071427778,544.0,11.29074374,10.07033003
207031,50110,DIGOSVILLE,Maison,7.071427778,1616.0,11.29074374,10.07033003
207054,50630,LE VAST,Maison,6.941006116,338.0,11.29074374,10.07033003
207059,50130,CHERBOURG-EN-COTENTIN,Appartement,9.835202607,81521.0,11.29074374,10.07033003
207060,50690,LA HAGUE,Maison,6.906807078,11723.0,11.29074374,10.07033003
207061,50440,LA HAGUE,Maison,6.906807078,11723.0,11.29074374,10.07033003
207070,50110,CHERBOURG-EN-COTENTIN,Appartement,9.835202607,81521.0,11.29074374,10.07033003
207083,50690,NOUAINVILLE,Maison,7.071427778,647.0,11.29074374,10.07033003
207085,50470,TOLLEVAST,Maison,7.071427778,1576.0,11.29074374,10.07033003
207113,50340,SAINT-CHRISTOPHE-DU-FOC,Maison,7.071427778,433.0,11.29074374,10.07033003
207118,50110,BRETTEVILLE,Maison,7.071427778,1100.0,11.29074374,10.07033003
207125,50330,CLITOURPS,Maison,6.941006116,220.0,11.29074374,10.07033003
207128,50840,FERMANVILLE,Maison,6.941006116,1298.0,11.29074374,10.07033003
207156,50330,GONNEVILLE-LE THEIL,Maison,7.071427778,1577.0,11.29074374,10.07033003
207158,50340,HEAUVILLE,Maison,7.29813582,469.0,11.29074374,10.07033003
207169,50110,LE MESNIL-AU-VAL,Maison,7.071427778,747.0,11.29074374,10.07033003
207170,50690,SIDEVILLE,Maison,7.071427778,780.0,11.29074374,10.07033003
207173,50340,SAINT-GERMAIN-LE-GAILLARD,Maison,6.49170302,771.0,11.29074374,10.07033003
207189,50690,VIRANDEVILLE,Maison,7.071427778,812.0,11.29074374,10.07033003
207192,50690,TEURTHEVILLE-HAGUE,Maison,7.071427778,1073.0,11.29074374,10.07033003
207201,50330,MAUPERTUS-SUR-MER,Maison,6.941006116,228.0,11.29074374,10.07033003
207210,50340,FLAMANVILLE,Maison,6.704387167,1788.0,11.29074374,10.07033003
207248,50330,BRILLEVAST,Maison,6.941006116,328.0,11.29074374,10.07033003
207258,50340,PIERREVILLE,Maison,6.49170302,754.0,11.29074374,10.07033003
207268,50690,HARDINVAST,Maison,7.071427778,915.0,11.29074374,10.07033003
207342,50330,THEVILLE,Maison,6.941006116,345.0,11.29074374,10.07033003
207363,50340,LE ROZEL,Maison,7.29813582,257.0,11.29074374,10.07033003
207402,50690,SAINT-MARTIN-LE-GREARD,Maison,7.071427778,549.0,11.29074374,10.07033003
207422,50690,MARTINVAST,Maison,7.071427778,1324.0,11.29074374,10.07033003
207526,50340,SOTTEVILLE,Maison,7.071427778,474.0,11.29074374,10.07033003
207548,50330,CANTELOUP,Maison,6.941006116,216.0,11.29074374,10.07033003
207555,50760,GATTEVILLE-LE-PHARE,Maison,6.941006116,507.0,11.29074374,10.07033003
207580,50460,CHERBOURG-EN-COTENTIN,Appartement,9.835202607,81521.0,11.29074374,10.07033003
207613,50340,BENOITVILLE,Maison,7.29813582,636.0,11.29074374,10.07033003
207883,50340,GROSVILLE,Maison,7.071427778,807.0,11.29074374,10.07033003
207919,50340,TREAUVILLE,Maison,7.29813582,755.0,11.29074374,10.07033003
